student_id,prior_failures,study_time,absences,parent_edu,family_support,health,internet,activities,travel_time,age,paid_support,at_risk,gpa_estimate,engagement_score,risk_score
8836,0,4,0,1,4,4,1,1,4,21,1,0,4.0,2.0,0.4074583996083849
8837,0,3,1,2,4,2,1,0,1,19,0,0,4.0,1.4,0.27312868546054697
8838,0,2,0,1,2,1,1,0,4,19,0,0,4.0,0.8,0.27139910770394093
8839,1,7,2,2,2,4,1,1,3,19,0,1,3.5993424567441834,2.2,0.735290608684486
8840,0,2,14,2,4,4,0,1,1,19,1,0,3.8882476355480993,1.6,0.34495065564451866
8841,0,4,2,1,3,2,0,0,3,18,1,0,4.0,1.4,0.3557574813185118
8842,0,3,3,1,3,2,1,0,4,19,0,0,3.3844496063047833,1.2,0.0440811645166459
8843,0,4,7,2,3,3,1,0,3,18,0,0,3.860873668868192,1.4,0.05714411132672498
8844,1,4,1,3,4,1,0,1,1,16,1,1,3.7530380206566303,2.0,0.5596180133407236
8845,0,1,0,3,2,3,0,0,2,16,1,0,3.7276580240364985,0.6,0.36435793084404433
8846,0,3,0,3,4,2,1,1,4,18,0,0,4.0,1.8,0.37693026611070973
8847,1,6,1,3,2,2,0,1,3,20,1,1,3.352253129336097,2.0,0.9521571096043953
8848,0,7,3,3,3,2,1,0,2,17,0,0,3.6654256918807215,2.0,0.3564067495135031
8849,0,3,0,1,2,2,1,1,2,18,1,0,4.0,1.4,0.05862843532438472
8850,0,4,5,2,4,3,1,1,1,16,0,1,4.0,2.0,0.8800740370758324
8851,1,8,0,3,4,1,0,1,3,17,1,1,3.564288552843052,2.8,0.5568266203731804
8852,0,6,6,4,4,2,1,0,1,16,1,0,4.0,2.0,0.18672752489727673
8853,0,2,8,2,2,3,0,0,3,16,0,0,3.993130628094823,0.8,0.20434144496139295
8854,0,2,13,4,3,3,0,1,2,18,0,1,4.0,1.4,0.6302561831253611
8855,0,5,4,1,4,3,0,0,3,17,1,0,3.4264633939693043,1.8,0.49641708220039876
8856,0,1,0,2,4,3,0,0,4,19,0,1,3.843481643397131,1.0,0.5207251743530836
8857,0,6,3,1,2,3,0,0,2,19,0,0,4.0,1.6,0.4188900955573453
8858,0,4,0,4,3,2,0,0,4,16,0,0,4.0,1.4,0.10282983931064726
8859,0,5,6,2,2,2,0,0,1,16,0,0,3.908425382633499,1.4,0.25288053327902893
8860,0,3,1,2,1,1,0,0,4,16,0,1,3.8689552113856576,0.8,0.9099621922381591
8861,0,2,1,1,1,1,0,0,1,16,1,1,4.0,0.6,0.692257668697603
8862,0,6,7,2,4,1,0,1,1,19,1,1,3.5865552578448714,2.4,0.8098000370980667
8863,0,3,0,4,2,1,0,0,4,19,0,0,3.569673097404674,1.0,0.10721616737339484
8864,0,3,0,1,2,4,0,0,3,17,1,0,4.0,1.0,0.4416967913813985
8865,0,3,1,4,4,3,1,0,4,19,0,0,4.0,1.4,0.3875881886627945
8866,0,4,3,2,1,3,0,0,3,23,1,1,4.0,1.0,0.8257704317608403
8867,0,1,3,4,3,3,1,1,1,17,1,0,3.8412043900325745,1.2,0.3921047572732037
8868,0,2,3,2,3,4,0,0,4,17,1,0,3.829312896019964,1.0,0.2606272172748952
8869,0,2,6,4,1,3,1,1,4,16,0,1,3.938997165901095,1.0,0.9354313676762533
8870,0,5,0,4,4,3,0,0,3,18,1,0,3.7019535902263647,1.8,0.14262018693677625
8871,1,2,2,3,4,3,0,0,4,20,0,1,3.879200323146143,1.2,0.8739197434808579
8872,0,0,3,2,3,3,1,0,4,17,1,1,3.881165185395372,0.6,0.9861127295452873
8873,0,0,3,3,3,3,0,0,3,17,0,0,3.9500240772690938,0.6,0.21910810564495337
8874,0,1,1,3,1,1,1,1,3,16,0,1,3.93738528865933,0.8,0.7015295043735752
8875,1,6,0,1,1,4,0,0,2,16,1,1,3.8542161041789007,1.4,0.6104405321437956
8876,0,4,0,1,2,2,0,0,3,18,0,0,4.0,1.2,0.44119535817826233
8877,0,5,0,4,1,1,0,1,1,18,1,1,4.0,1.6,0.9286724053310337
8878,0,5,1,2,1,4,1,1,1,17,1,1,3.8747569505004407,1.6,0.5272231915019645
8879,0,4,0,1,3,3,1,1,3,21,1,0,4.0,1.8,0.047002025991032204
8880,0,3,1,3,3,4,1,1,2,18,0,0,3.4464768522304845,1.6,0.107707015310128
8881,0,6,0,2,2,3,0,1,2,16,0,0,4.0,2.0,0.19612256091106062
8882,0,4,4,4,3,3,1,1,4,19,0,0,3.4843182834833124,1.8,0.40084146578539326
8883,0,6,6,4,3,4,0,0,2,17,0,0,3.6328328343842755,1.8,0.4264052380982843
8884,0,5,1,1,3,2,0,0,1,17,0,0,3.6976021331206184,1.6,0.49954979421982126
8885,0,2,2,1,1,3,1,0,1,17,1,1,3.6642583355122693,0.6,0.8334021921291356
8886,0,3,9,1,3,3,1,1,3,17,1,0,3.7275775680722276,1.6,0.4740338374643371
8887,0,2,2,4,4,1,0,0,3,18,1,1,4.0,1.2,0.7655233311332084
8888,0,6,15,3,1,4,0,1,4,22,0,0,3.5865834677507955,1.8,0.23897866762956138
8889,0,3,0,1,3,4,0,0,3,17,1,0,3.5158614790980263,1.2,0.0675074223420783
8890,0,2,5,4,1,4,1,0,2,18,1,1,4.0,0.6,0.9533899906580751
8891,0,4,2,2,3,1,1,0,4,18,1,0,4.0,1.4,0.44691813583292406
8892,0,3,0,4,2,4,1,0,3,16,0,0,4.0,1.0,0.4397174618656439
8893,1,4,10,2,2,4,1,0,3,17,0,0,3.58776243980753,1.2,0.4818385645217124
8894,0,7,10,2,2,3,1,1,3,19,0,1,3.213776090791796,2.2,0.5313643455654082
8895,0,5,1,3,3,2,1,1,3,16,0,0,3.8617734334743345,2.0,0.002773808492462948
8896,0,4,9,1,2,2,0,0,3,16,0,1,3.7758099451508222,1.2,0.7416467552592025
8897,0,1,0,2,1,1,1,1,1,21,0,1,3.630141263994587,0.8,0.7198133740807823
8898,0,3,3,1,2,4,1,0,4,16,0,1,3.8012181931017794,1.0,0.8502529068595679
8899,0,5,0,4,2,1,0,0,1,19,0,0,3.955133267438315,1.4,0.3921625556374429
8900,1,1,0,1,2,2,0,0,4,17,1,1,3.6817519617660497,0.6,0.9364867869548885
8901,0,8,4,4,2,1,0,1,2,16,1,0,3.545867261011325,2.4,0.054412561842632934
8902,1,4,1,2,1,3,1,0,2,17,0,1,3.8728085021481484,1.0,0.9071087743810327
8903,0,4,0,3,4,3,0,1,2,17,1,0,4.0,2.0,0.2279242796260797
8904,0,2,1,2,2,3,1,1,4,16,1,0,4.0,1.2,0.24728509732477716
8905,0,4,0,4,3,4,1,0,1,18,1,1,4.0,1.4,0.9596686467636173
8906,0,1,3,2,4,3,0,1,1,18,1,1,4.0,1.4,0.845644752093978
8907,0,8,0,3,2,1,1,0,3,17,1,0,3.686058285546373,2.0,0.08972100520035525
8908,0,6,5,1,4,3,0,0,4,18,1,1,4.0,2.0,0.8499596674883121
8909,0,5,0,4,3,4,1,1,2,18,1,0,3.8492333395567813,2.0,0.41740948157733754
8910,2,1,1,1,3,3,0,1,4,20,1,1,3.0571654564243462,1.2,0.962199044013087
8911,0,4,1,3,2,3,1,0,3,16,1,0,3.9665762635446136,1.2,0.031275899024599374
8912,0,6,3,2,2,4,1,1,1,17,1,0,4.0,2.0,0.3600254811159368
8913,1,5,0,3,3,4,0,0,3,20,0,1,3.5978242513992824,1.6,0.8425821440009702
8914,0,1,1,4,1,3,0,0,3,19,0,1,4.0,0.4,0.6591639193850527
8915,0,2,1,4,4,2,1,1,3,16,1,0,4.0,1.6,0.4196830675861716
8916,0,3,6,2,1,3,1,0,3,16,1,0,3.775645316688984,0.8,0.015309752814478661
8917,0,2,0,4,2,1,1,1,1,18,0,0,3.826534761438666,1.2,0.3171382663663857
8918,0,7,5,3,1,4,0,0,1,21,0,1,4.0,1.6,0.6681131779465467
8919,0,0,0,4,1,3,0,0,1,17,0,1,3.8991180823086187,0.2,0.9434737463806011
8920,0,5,0,1,4,2,0,0,1,19,0,0,4.0,1.8,0.10654340059362122
8921,0,1,0,3,2,3,0,0,2,18,0,0,4.0,0.6,0.08283521951532274
8922,0,2,0,3,4,1,1,1,4,19,0,0,3.482834220217785,1.6,0.4200162522455397
8923,0,0,2,4,3,4,1,0,2,20,0,0,3.46674169507951,0.6,0.0553126447449801
8924,0,2,13,2,4,1,1,0,3,19,1,1,4.0,1.2,0.7021639218094458
8925,0,7,0,2,4,2,1,1,3,19,0,1,3.685791134562999,2.6,0.9551046990449362
8926,0,4,1,2,3,1,0,0,3,16,1,1,3.9935595167041122,1.4,0.5301953660225931
8927,0,1,1,4,1,1,0,1,3,17,0,1,3.5369839241909413,0.8,0.5807042486783586
8928,0,6,1,4,4,4,0,0,2,19,1,0,3.891462330460738,2.0,0.18718786249265612
8929,0,6,1,4,3,1,0,1,1,18,0,0,4.0,2.2,0.4571141589931986
8930,1,4,6,3,2,2,1,0,3,19,1,1,3.0219608344827935,1.2,0.5871325923099832
8931,0,8,0,3,1,2,1,1,2,16,1,1,4.0,2.2,0.792228699477086
8932,0,5,4,4,3,4,0,0,2,20,1,0,3.99277213496733,1.6,0.36981880460018374
8933,0,5,0,2,1,2,1,1,3,16,1,1,3.859440632468994,1.6,0.7234803041881268
8934,0,2,1,1,3,2,1,1,3,16,0,0,3.6598673635740884,1.4,0.44585285443584216
8935,0,5,1,2,4,2,1,0,2,18,0,0,3.877018395314988,1.8,0.22865785955478657
8936,0,4,1,3,1,2,0,1,4,17,0,1,3.8774458136606844,1.4,0.8481781659021626
8937,0,5,0,3,4,2,1,0,2,20,0,0,4.0,1.8,0.2876162289497283
8938,1,2,0,2,3,2,0,0,4,16,1,1,3.663750020763438,1.0,0.8063423437833392
8939,0,4,1,2,4,2,0,1,3,17,0,0,3.8506989753888363,2.0,0.012484027756770433
8940,0,2,5,3,4,3,1,0,1,16,0,0,3.9131467736039798,1.2,0.48141508648711473
8941,0,0,0,3,3,2,0,0,1,18,0,0,4.0,0.6,0.08104677816516825
8942,0,5,4,4,4,4,0,1,4,17,1,0,4.0,2.2,0.20718137218798316
8943,0,0,1,1,4,3,0,0,3,16,0,1,4.0,0.8,0.909873200074011
8944,1,4,6,4,4,2,0,1,3,20,0,1,3.8209140337571053,2.0,0.5972070863632242
8945,0,4,1,4,2,2,0,1,4,20,0,0,3.5519221570259076,1.6,0.05806683946207486
8946,0,4,0,2,2,4,0,1,1,18,0,0,4.0,1.6,0.44786800722086917
8947,0,3,12,2,2,2,0,1,2,20,0,1,3.935241933335516,1.4,0.7672096683347069
8948,1,4,0,1,1,3,0,0,4,17,0,0,3.513076359776779,1.0,0.0673547413774343
8949,0,4,2,4,4,3,0,0,3,19,0,0,4.0,1.6,0.4365078488803623
8950,0,5,2,4,4,4,0,1,3,19,1,0,3.947018556010345,2.2,0.0943336422324127
8951,0,7,1,3,4,2,1,1,1,16,0,1,3.983756562488231,2.6,0.9085977864533
8952,0,4,9,3,1,4,1,1,4,18,1,1,3.9623041567124897,1.4,0.5512319698188302
8953,0,4,5,1,1,2,0,1,4,18,1,1,3.4465160361215985,1.4,0.9537218015568607
8954,0,2,5,2,3,3,0,1,4,16,1,0,4.0,1.4,0.003490702291218506
8955,0,4,10,3,4,2,1,0,3,16,1,0,4.0,1.6,0.32482005969525996
8956,0,5,1,1,3,2,0,0,2,18,1,0,4.0,1.6,0.28387219131930325
8957,0,3,0,4,3,3,0,1,4,17,1,0,3.78247429213293,1.6,0.26404428108171774
8958,0,5,4,1,1,3,1,1,2,16,1,0,3.701046888855874,1.6,0.15306889174327898
8959,0,3,1,1,2,3,1,0,3,19,0,0,4.0,1.0,0.31323925278916626
8960,0,5,0,3,1,2,1,1,2,19,1,1,4.0,1.6,0.9340970393745621
8961,0,5,1,3,1,4,0,1,2,16,1,1,4.0,1.6,0.673911967044475
8962,0,5,7,4,2,3,1,1,2,17,1,0,4.0,1.8,0.1641166131993994
8963,0,4,0,4,2,2,1,1,3,21,1,1,4.0,1.6,0.5210631184637855
8964,0,1,5,4,1,4,1,0,3,16,1,1,3.1872260068017026,0.4,0.9793041477475242
8965,0,2,1,1,4,1,0,0,3,21,0,0,3.805909655289433,1.2,0.4183397222978634
8966,0,5,0,1,3,1,1,0,2,17,0,0,4.0,1.6,0.12920432026244755
8967,0,8,5,3,4,2,1,1,1,17,0,0,3.7459937085680726,2.8,0.2360300362168511
8968,0,3,10,4,3,2,0,1,1,16,0,0,3.620956810188372,1.6,0.2826131128501978
8969,0,4,1,3,4,3,0,1,1,16,1,0,3.6712850980859555,2.0,0.1435649958318661
8970,0,2,1,4,2,2,0,1,2,16,0,0,4.0,1.2,0.27169357663742916
8971,0,2,1,4,4,4,0,0,1,19,0,0,3.600008446093892,1.2,0.4777254995795125
8972,0,2,5,3,1,2,0,1,3,22,0,1,3.886312913708907,1.0,0.5015594426452619
8973,0,0,0,3,3,4,0,0,2,23,1,0,3.7816267725995814,0.6,0.44608481862443905
8974,0,6,0,3,3,4,0,1,4,17,1,0,3.74086105029299,2.2,0.2805731944156961
8975,0,0,3,4,4,3,1,0,1,17,0,0,4.0,0.8,0.38965026867077857
8976,0,3,1,1,2,4,1,1,2,16,0,0,4.0,1.4,0.29956612196862886
8977,0,1,1,3,1,2,0,0,4,20,0,1,3.636930064370278,0.4,0.8884433275338857
8978,0,2,6,3,2,4,1,0,2,16,1,0,3.9557539925517085,0.8,0.2873168063292457
8979,0,6,7,1,1,1,1,1,4,17,0,1,3.8959226855449676,1.8,0.6657045650345117
8980,0,4,8,1,1,4,0,1,3,18,1,1,3.784345939287953,1.4,0.6805672403257699
8981,0,2,0,2,1,2,1,1,2,18,1,1,3.7198896475445613,1.0,0.7151995983274473
8982,0,2,7,3,4,3,1,0,3,16,1,0,4.0,1.2,0.3390149271112599
8983,0,2,4,2,1,2,1,1,3,17,0,0,3.6497995568235813,1.0,0.36253790444465056
8984,0,3,0,2,1,2,1,0,4,16,0,1,3.609146717262689,0.8,0.6771939718338233
8985,0,4,2,1,1,2,1,0,1,16,1,1,4.0,1.0,0.9797021400953242
8986,0,7,0,4,3,1,1,0,4,16,1,1,4.0,2.0,0.9155811753091838
8987,0,0,3,4,3,3,1,1,1,16,1,0,3.6156780978690843,1.0,0.1270578956545539
8988,1,3,3,1,4,1,0,1,4,18,0,1,3.646864610158276,1.8,0.6774395937878199
8989,0,3,4,2,4,4,0,1,2,17,0,0,3.772779839246404,1.8,0.03552016201749081
8990,0,5,0,2,3,4,1,1,1,16,1,0,4.0,2.0,0.3165014629692561
8991,0,4,2,2,3,1,1,0,2,16,1,0,3.907538836389569,1.4,0.30615905101692864
8992,0,5,0,2,1,3,0,1,4,16,1,1,4.0,1.6,0.6929616722832145
8993,0,4,8,3,3,4,1,0,3,16,0,0,3.9130867641881353,1.4,0.23862036260620345
8994,0,2,3,2,4,3,0,1,4,20,1,0,4.0,1.6,0.3887451325196278
8995,0,6,0,1,4,1,1,1,2,16,1,0,4.0,2.4,0.3611119677064749
8996,0,5,0,2,1,4,1,0,4,19,1,1,4.0,1.2,0.9077883659118038
8997,0,5,3,2,2,1,0,1,3,21,1,1,4.0,1.8,0.8161255001239462
8998,1,6,1,1,2,4,0,0,3,18,1,1,3.5240667698594437,1.6,0.8795691448996485
8999,0,4,3,2,3,2,1,0,4,16,0,0,3.970558367649751,1.4,0.3621061259944385
9000,1,6,0,4,1,3,1,1,4,17,1,1,3.6361551162381502,1.8,0.956677139697475
9001,1,4,3,1,3,1,0,1,2,17,1,1,3.497959663187035,1.8,0.6432984949171425
9002,0,3,0,3,1,2,1,0,3,21,0,1,3.6769091208943996,0.8,0.6494543721961965
9003,0,3,2,3,3,1,1,1,1,16,1,1,4.0,1.6,0.5431930751066276
9004,0,3,9,1,4,1,1,1,2,20,0,0,3.291650846681639,1.8,0.3329285826180331
9005,0,2,2,3,4,3,0,0,1,16,0,0,4.0,1.2,0.28166521084248525
9006,0,7,0,3,2,1,1,0,3,19,1,0,3.598709387962131,1.8,0.3230685787853254
9007,0,4,13,3,2,3,0,0,3,17,1,1,4.0,1.2,0.914015767966575
9008,0,4,0,1,3,1,1,1,2,21,1,0,3.82433054292841,1.8,0.4007508927237361
9009,0,4,3,2,4,4,1,1,3,19,0,0,3.469965362197648,2.0,0.21125842780371618
9010,0,9,2,3,3,2,1,1,1,19,1,0,4.0,2.8,0.09747791818788398
9011,0,1,1,4,4,4,1,0,4,16,1,0,3.270206166961797,1.0,0.376656448469044
9012,0,2,0,2,1,3,0,1,2,21,1,1,4.0,1.0,0.6580847024422655
9013,0,1,0,2,4,3,0,1,4,23,0,1,4.0,1.4,0.8583049454052056
9014,0,3,5,3,2,2,1,0,4,22,1,0,4.0,1.0,0.4617504102732459
9015,0,4,6,3,4,3,1,1,2,16,0,0,4.0,2.0,0.2791640243671296
9016,0,3,1,2,3,4,1,1,1,17,0,0,4.0,1.6,0.10830559609520524
9017,0,2,0,3,1,2,0,0,3,16,1,1,4.0,0.6,0.6543524672072847
9018,0,4,6,1,2,3,1,1,3,16,0,0,4.0,1.6,0.21082957322074464
9019,0,2,2,1,1,3,0,0,2,18,1,1,4.0,0.6,0.874469838970438
9020,0,4,1,3,2,3,0,1,1,19,0,0,3.88961909446261,1.6,0.3438364590619424
9021,0,6,1,2,2,3,1,1,2,19,1,0,3.9212484710168005,2.0,0.4211284196085219
9022,1,5,1,3,1,1,0,0,2,16,1,1,3.7220308470149974,1.2,0.5089108628317052
9023,0,5,2,4,1,1,1,1,3,17,1,1,3.900131398138095,1.6,0.5131990938774018
9024,0,6,2,1,4,1,0,1,2,19,0,0,4.0,2.4,0.07287516484972695
9025,0,4,1,2,4,3,1,0,1,19,0,0,3.9640444007565896,1.6,0.1660621653888193
9026,0,3,6,4,2,1,0,1,1,18,0,0,3.5950620316233817,1.4,0.3697383429414806
9027,0,2,1,3,4,3,1,0,1,18,1,0,3.953825953189812,1.2,0.19994457223187523
9028,0,3,2,1,4,4,0,0,1,17,0,0,3.728459707954271,1.4,0.003997518226368235
9029,2,2,1,4,2,3,0,1,3,18,0,1,3.977355820280941,1.2,0.8724152994377063
9030,0,5,4,2,4,2,1,1,3,23,1,0,3.98933359360304,2.2,0.1121365724405306
9031,0,4,0,1,1,2,1,1,3,20,1,1,4.0,1.4,0.7970098276294715
9032,0,5,0,3,3,2,0,0,3,18,1,0,4.0,1.6,0.12714414745042368
9033,0,1,4,3,1,3,0,0,1,19,1,1,4.0,0.4,0.5275815046384862
9034,0,6,0,1,3,2,0,0,1,18,1,0,4.0,1.8,0.4418921247823367
9035,0,3,2,4,1,2,0,0,2,18,0,1,3.86037158887207,0.8,0.6044505492143355
9036,0,1,10,1,3,3,0,1,2,19,1,1,3.91417428547748,1.2,0.5412713151647516
9037,0,3,2,1,3,3,1,1,3,16,1,0,3.61203156704522,1.6,0.1785170265629314
9038,0,8,0,1,4,1,0,0,2,17,0,0,3.9550695435413847,2.4,0.2706497083412342
9039,0,3,1,4,2,3,0,0,3,16,1,0,4.0,1.0,0.3853949904927434
9040,0,3,5,1,1,1,0,0,3,19,1,1,4.0,0.8,0.5662916222297584
9041,0,3,1,2,4,3,0,1,3,20,0,0,3.958113477148793,1.8,0.32590997610837497
9042,0,3,3,3,1,4,1,1,4,19,1,1,4.0,1.2,0.5010206400907546
9043,1,2,4,4,1,2,1,1,2,17,0,1,3.477169656361828,1.0,0.504758751738043
9044,0,4,2,2,3,4,0,0,2,17,0,0,4.0,1.4,0.0780399933718578
9045,0,6,4,1,3,3,0,0,3,18,1,0,3.8691109127849006,1.8,0.28273835675246733
9046,0,4,1,2,2,4,0,0,1,20,0,0,3.928612890845429,1.2,0.4211224331991883
9047,0,1,2,4,3,1,0,1,4,20,1,0,4.0,1.2,0.06508232256163998
9048,0,3,3,3,1,3,1,1,2,16,1,0,4.0,1.2,0.13051118371100895
9049,1,2,0,4,3,3,1,0,1,16,0,1,3.6391813633360535,1.0,0.6178838734547031
9050,0,4,0,1,4,4,1,0,3,18,0,0,3.749172859432083,1.6,0.2630381529881804
9051,0,6,3,1,4,2,0,1,3,16,0,0,4.0,2.4,0.02909030712440197
9052,0,3,3,3,3,3,0,0,2,19,0,0,4.0,1.2,0.2895758342458976
9053,0,3,2,4,2,2,0,1,2,17,1,0,3.668891831392305,1.4,0.14212390744469666
9054,0,7,4,4,3,4,0,0,4,19,0,0,3.6533172153646074,2.0,0.4013568238757445
9055,0,5,1,4,4,4,1,0,2,18,1,0,4.0,1.8,0.26743061424128445
9056,1,5,6,2,1,4,0,0,4,17,1,1,4.0,1.2,0.6763120418617952
9057,0,7,3,3,1,1,0,1,3,16,1,1,4.0,2.0,0.5694978407733717
9058,0,4,1,4,1,3,1,1,1,16,1,1,3.805831459606974,1.4,0.8296337411648596
9059,0,0,1,3,4,4,0,0,1,17,0,0,4.0,0.8,0.47615254619569447
9060,0,5,3,2,4,4,0,0,4,17,0,1,3.878311508541543,1.8,0.9064950316364109
9061,1,0,6,4,1,1,0,1,4,19,1,1,3.8120815381521016,0.6,0.8979710440775045
9062,0,4,0,2,2,3,0,1,2,16,0,0,4.0,1.6,0.3941903046957838
9063,0,0,2,1,2,2,1,0,2,17,0,1,3.9702656564699077,0.4,0.7328993113748223
9064,0,3,0,1,1,3,1,1,2,21,0,1,3.9746842257807393,1.2,0.8415473524683408
9065,0,3,0,1,1,4,0,0,1,19,0,1,3.933968881034009,0.8,0.7121713824113073
9066,0,2,3,3,4,2,1,0,2,18,0,0,4.0,1.2,0.0965093119274194
9067,0,3,0,4,3,1,0,1,2,16,0,0,3.942164156808669,1.6,0.433409007889616
9068,0,6,3,4,4,1,1,1,3,16,1,1,4.0,2.4,0.7566839706480175
9069,0,2,6,2,3,4,1,1,4,19,1,0,4.0,1.4,0.39603467976050066
9070,0,5,10,2,3,2,1,0,2,19,1,0,3.786520422167853,1.6,0.15922602178269213
9071,1,2,0,1,3,3,0,1,3,16,1,1,3.591792503932112,1.4,0.5882538855658404
9072,0,3,4,3,3,4,0,0,1,19,0,0,3.945275748649643,1.2,0.4497250506940595
9073,0,4,7,3,1,2,0,1,2,16,1,1,3.7374817020742124,1.4,0.6590613397064256
9074,0,2,0,2,3,2,0,1,1,17,1,0,4.0,1.4,0.26869368488519285
9075,0,1,1,2,3,2,1,0,1,19,1,1,4.0,0.8,0.8329423456461472
9076,0,4,7,4,3,2,1,0,1,19,0,0,4.0,1.4,0.06891781409032754
9077,0,6,0,4,4,1,0,0,1,17,1,0,3.9375798445463546,2.0,0.39171510043349905
9078,0,3,8,2,4,2,1,0,4,19,0,0,3.853853463385239,1.4,0.04858189756430081
9079,0,3,2,4,4,2,1,0,1,17,1,1,3.382667515418997,1.4,0.7605068566631369
9080,0,4,0,2,2,4,1,0,3,16,1,0,3.8029372783116213,1.2,0.485142964935105
9081,0,4,1,3,4,1,0,1,3,20,0,0,3.7104206585759396,2.0,0.14696207357722357
9082,0,4,1,1,2,1,0,1,1,20,1,0,3.657833740727476,1.6,0.017096089267845227
9083,0,0,0,2,4,1,1,0,1,16,0,1,3.853918612487394,0.8,0.9510656354652128
9084,0,1,2,2,2,3,0,0,4,16,1,1,3.887847280699493,0.6,0.9059139714337665
9085,0,2,1,4,4,3,0,1,2,19,0,0,3.9825867137896838,1.6,0.3666851894448404
9086,0,4,1,2,1,1,1,1,1,16,0,1,4.0,1.4,0.5931828598005469
9087,0,4,0,3,4,4,0,0,3,19,1,0,4.0,1.6,0.18639655677679884
9088,1,5,4,1,2,2,1,0,3,16,1,1,3.3225451822132053,1.4,0.9780766696263221
9089,0,4,1,4,3,2,0,1,4,17,1,0,4.0,1.8,0.081948338368109
9090,0,1,5,3,4,1,0,0,3,19,0,0,3.7100737424690666,1.0,0.48474973255238835
9091,0,6,5,1,3,1,1,1,3,16,0,0,3.994374025647047,2.2,0.021682160878271184
9092,0,6,1,4,3,3,0,0,1,16,0,0,4.0,1.8,0.47391345288878356
9093,0,1,0,3,4,1,0,0,4,18,0,0,3.854103137107259,1.0,0.14928687153057718
9094,0,4,7,2,4,3,1,1,3,16,1,0,3.6337913070466574,2.0,0.33322499689097856
9095,0,2,4,4,1,1,0,0,3,18,0,1,3.975444607428599,0.6,0.7679704286572591
9096,1,4,0,2,2,2,0,1,4,20,1,1,4.0,1.6,0.9816822967362722
9097,0,6,3,4,4,1,1,1,4,19,0,1,4.0,2.4,0.8149198839798537
9098,0,8,0,1,2,2,1,0,3,17,1,0,3.8151766753133365,2.0,0.011751096209423217
9099,1,5,0,4,4,1,1,0,2,18,0,1,3.739474411343098,1.8,0.8133010766215862
9100,0,4,2,4,3,3,1,1,1,20,0,1,4.0,1.8,0.5451399123014522
9101,0,3,0,3,3,1,1,1,3,20,1,0,3.573585094860136,1.6,0.377084249994317
9102,0,4,10,4,4,4,1,1,3,17,1,0,3.4571682822846714,2.0,0.34613794564923744
9103,0,6,6,1,2,2,1,1,1,16,1,1,4.0,2.0,0.8030136443916367
9104,0,3,3,3,2,2,1,0,3,19,0,0,3.8572898592876372,1.0,0.0008764322212275188
9105,0,2,0,2,3,2,0,0,3,20,0,0,3.579591828497599,1.0,0.10288070608206801
9106,0,0,1,4,2,1,0,1,4,20,1,0,4.0,0.8,0.33820667956146644
9107,0,5,1,1,2,4,1,1,3,19,1,0,4.0,1.8,0.006680224995298134
9108,0,4,1,1,1,4,0,1,2,17,1,1,3.9934556853101393,1.4,0.659997622416371
9109,0,2,0,4,3,3,1,1,4,16,1,0,3.671415929367048,1.4,0.0804769748077177
9110,0,6,2,4,2,3,1,1,3,21,0,0,3.4680869215835624,2.0,0.2910053536819278
9111,1,3,1,2,1,3,0,1,3,21,0,1,3.5106017157124287,1.2,0.8119465197725799
9112,0,3,8,2,4,4,1,1,1,16,1,0,3.9346130842743583,1.8,0.4371169598740515
9113,0,3,8,2,1,2,0,1,1,18,1,1,3.707374895327618,1.2,0.6209483200823824
9114,0,3,2,2,1,2,1,0,2,17,1,1,3.6508624399102754,0.8,0.8900142670700042
9115,0,4,3,2,1,3,1,0,1,18,0,1,3.858387474241779,1.0,0.6680452126611796
9116,0,6,0,2,1,3,0,1,1,17,1,1,4.0,1.8,0.5820262813068875
9117,0,1,0,3,1,1,1,1,2,19,0,1,4.0,0.8,0.5702135455782578
9118,2,4,6,3,1,1,1,0,3,16,1,1,3.3850673893518457,1.0,0.9091088946225541
9119,1,4,3,1,4,4,0,1,1,17,1,1,3.2298745615869353,2.0,0.6183098265065279
9120,0,4,0,3,4,1,1,1,1,19,0,0,3.3933420384707267,2.0,0.2960973978381585
9121,1,5,2,4,3,3,1,1,2,16,1,1,2.9439356754379045,2.0,0.9414238861514472
9122,0,4,8,4,3,3,0,1,1,18,1,0,4.0,1.8,0.17152722486173377
9123,0,4,1,4,4,3,1,0,4,16,0,0,3.674300715012609,1.6,0.18262307897664404
9124,1,5,0,1,4,2,1,1,1,21,0,1,3.8493587528922117,2.2,0.6347368130701421
9125,0,2,8,3,3,3,0,0,3,18,1,0,4.0,1.0,0.20389477447172372
9126,1,4,1,4,1,1,1,0,2,16,1,1,3.867114740236556,1.0,0.5972542870841386
9127,0,3,1,3,2,4,1,0,3,20,0,0,3.921872091226468,1.0,0.28227898893298764
9128,0,3,0,4,1,1,1,0,3,18,0,1,4.0,0.8,0.9044952537244292
9129,0,3,6,2,4,2,1,0,3,18,0,0,3.8017213515821577,1.4,0.08570718560957313
9130,1,4,5,3,3,1,1,0,2,19,1,1,3.3790562520791254,1.4,0.9471730804502163
9131,0,4,1,3,3,1,0,0,4,16,1,0,4.0,1.4,0.24184766663839524
9132,0,4,0,4,1,2,0,1,1,20,1,1,4.0,1.4,0.7916377454562632
9133,0,3,1,3,3,1,1,0,3,19,0,0,3.2144014368587137,1.2,0.21865630824301807
